locus_tag	gene	8hr_r1	8hr_r2	8hr_r3	8hr (Avg)
RyeC	RyeC	3514.2	4671.46	2283.89	3489.85
SL1344_2103		4.85	0	0	1.62
SL1344_2104	yegN	1.93	0.62	0.95	1.16
SL1344_2105	yegO	0	1.88	4.79	2.22
SL1344_2106	yegB	4.26	19.11	10.45	11.28
SL1344_2107	baeS	8.58	17.86	25.25	17.23
SL1344_2108	baeR	8.34	13.35	36.8	19.49
STnc1150	STnc1150	38.83	74.62	38.09	50.51
SL1344_2109		0	0	0	0
SL1344_2110		0	2.69	0	0.9
SL1344_2111		2.85	0.91	1.4	1.72
SL1344_2112	yegQ	8.84	0	2.17	3.67
CyaR	CyaR	212.4	1179.29	1944.73	1112.14
SL1344_2113	sseK2	11.51	18.43	33.86	21.27
SL1344_2114	srcA	159.13	319.74	340.59	273.15
SL1344_2115		143.71	166.87	378.89	229.83
SL1344_2116		0	0	25.45	8.48
SL1344_2117	yegS	20.08	25.73	16.42	20.74
SL1344_2118	fbaB	45.76	73.3	53.31	57.46
SL1344_2119	yegT	9.47	4.55	9.29	7.77
SL1344_2120	yegU	41.96	19.2	70.56	43.91
SL1344_2121	yegV	0	13.45	3.43	5.63
SL1344_2122	yegW	0	5.17	19.78	8.32
SL1344_2123	thiD	0	4.82	3.69	2.84
SL1344_2124	thiM	0	12.09	7.41	6.5
SL1344_2125		19.17	24.56	56.4	33.38
STnc740	STnc740	0	0	71.13	23.71
SL1344_2126	stcD	0	0	2.93	0.98
SL1344_2127	stcC	9.67	1.55	1.19	4.14
SL1344_2128	stcB	8.81	0	0	2.94
SL1344_2129	stcA	0	0	0	0
SL1344_2130	yehE	0	13.72	31.51	15.08
SL1344_2131	mrp	32.56	57.36	39.93	43.28
SL1344_2132	metG	20.72	28.45	34.85	28
SL1344_2133	yehR	0	4.21	0	1.4
SL1344_2134		0	0	5.57	1.86
SL1344_2135	yehS	12.89	20.64	12.64	15.39
SL1344_2136	yehT	16.74	16.09	8.21	13.68
SL1344_2137	yehU	10.71	27.46	28.03	22.07
SL1344_2138	yehV	32.93	58.02	76.72	55.89
SL1344_2139	yohO	0	54.05	110.35	54.8
SL1344_2140	yehW	24.7	7.91	8.08	13.56
SL1344_2141	yehX	38.13	12.21	18.7	23.01
SL1344_2142	yehY	10.3	18.14	27.78	18.74
SL1344_2143	yehZ	13.13	8.41	38.63	20.05
SL1344_2144	bglX	10.48	20.14	17.99	16.2
SL1344_2145	dld	38.27	32.31	35.83	35.47
SL1344_2146	pbpG	19.88	10.61	55.27	28.59
SL1344_2147	yohC	30.76	45.98	60.34	45.69
SL1344_2148	yohD	0	3.23	19.81	7.68
SL1344_2149	yohF	0	0	0	0
SL1344_2150	yohG	0	5.37	2.06	2.48
SL1344_2151	yohI	0	2.06	22.03	8.03
SL1344_2152		5.04	1.62	7.42	4.69
SL1344_2153		0	2.99	9.17	4.05
SL1344_2154		8.58	5.5	12.63	8.91
SL1344_2155		5.8	0	0	1.93
SL1344_2156		0	1.42	4.35	1.92
SL1344_2157		0	0	9.75	3.25
SL1344_2158	yohJ	0	19.37	14.83	11.4
SL1344_2159	yohK	8.66	5.55	12.74	8.98
SL1344_2160	cdd	34.04	15.26	40.07	29.79
SL1344_2161	sanA	8.37	21.45	49.27	26.36
SL1344_2162	b2145	0	0	12.05	4.02
SL1344_2163		0	0	0	0
SL1344_2164	yeiA	0	7.8	0	2.6
SL1344_2165	mglC	23.83	32.45	17.54	24.61
SL1344_2166	mglA	19.8	34.24	29.13	27.72
SL1344_2167	mglB	66.33	139.07	100.56	101.99
SL1344_2168	galS	0	22.63	17.33	13.32
SL1344_2169	yeiB	21.08	13.5	28.43	21.01
SL1344_2170	folE	45.05	11.54	4.42	20.34
SL1344_2171	yeiG	140.44	125.96	172.22	146.21
SL1344_2172		0	24.78	22.76	15.85
SL1344_2173		0	5.64	8.64	4.76
SL1344_2174		0	0	0	0
SL1344_2175		0	2.92	2.23	1.72
SL1344_2176	cirA	9.07	1.94	10.38	7.13
SL1344_2177	lysP	20.48	31.49	34.16	28.71
SL1344_2178	yeiE	0	15.64	23.94	13.19
SL1344_2179	yeiH	0	5.51	0	1.84
SL1344_2180	nfo	0	17.99	10.33	9.44
SL1344_2181	fruA	17.83	31.98	29.73	26.51
SL1344_2182	fruK	14.04	40.49	31	28.51
SL1344_2183	fruB	63.91	117.71	86.2	89.27
SL1344_2184	setB	0	0	10	3.33
SL1344_2185	STM2208	0	0	0	0
SL1344_2186	STM2209	0	0	0	0
SL1344_2187		0	7.59	0	2.53
SL1344_2188	yeiP	10.52	40.44	10.32	20.43
SL1344_2189	yeiR	6.1	21.51	32.93	20.18
SL1344_2190	yeiU	0	26.81	78	34.94
SL1344_2191	spr	231.46	367.34	433.48	344.1
SL1344_2192	rtn	3.87	8.67	11.38	7.97
SL1344_2193	yejA	10	13.88	26.17	16.68
SL1344_2194	yejB	22	40.53	29.68	30.74
SL1344_2195	yejE	11.74	31.97	48.96	30.89
SL1344_2196	yejF	18.94	26.69	31.58	25.74
SL1344_2197	yejG	122.46	201.73	523.43	282.54
STnc1340	STnc1340	0	47.6	145.77	64.46
SL1344_2198	bcr	5.06	3.24	17.36	8.55
SL1344_2199	rsuA	0	2.77	0	0.92
SL1344_2200	yejH	6.84	15.33	3.35	8.51
SL1344_2201	rplY	63.57	257.93	83.15	134.88
SL1344_2202		67.95	111.93	66.65	82.18
SL1344_2203	yejK	17.93	44.03	49.83	37.26
SL1344_2204	yejL	0	0	169.05	56.35
SL1344_2205	yejM	10.26	20.81	40.25	23.77
tRNA_24	tRNA_24	2967.81	792.2	566.1	1442.04
SL1344_2206		0	0	0	0
SL1344_2207		0	0	0	0
SL1344_2208	oafA	13.16	9.49	17.75	13.47
SL1344_2209		27.17	39.16	86.62	50.98
SL1344_2210		22.84	120.71	156.83	100.13
SL1344_2211		48.49	57.32	73.26	59.69
SL1344_2212		23.24	70.71	108.27	67.4
SL1344_2213		54.88	58.59	340.94	151.47
SL1344_2214		0	20.28	28.83	16.37
SL1344_2215		98.12	141.43	304.81	181.45
SL1344_2216		91.27	104.61	179	124.96
SL1344_2217	sspH2	237.87	333.01	419.64	330.17
SL1344_2218		0	0	14.54	4.85
SL1344_2219		65.49	69.93	57.11	64.18
IsrG	IsrG	0	0	10.5	3.5
SL1344_2220		0	0	0	0
SL1344_2221		85.51	198.59	214.96	166.36
SL1344_2222	narP	0	14.9	41.06	18.65
SL1344_2223	ccmH2	2.88	2.77	36.79	14.15
SL1344_2223A	ccmG2	21.61	10.38	15.9	15.96
SL1344_2223B	ccmF2	3.12	2	1.53	2.21
SL1344_2223C	ccmE2	0	4.02	24.65	9.56
SL1344_2223D	ccmD2	0	0	0	0
SL1344_2223E	ccmC2	0	0	0	0
SL1344_2223F	ccmB2	9.17	0	22.5	10.56
SL1344_2224	ccmA2	0	12.5	4.78	5.76
SL1344_2225	napC	10	35.22	39.23	28.15
SL1344_2226	napB	0	21.47	6.57	9.35
SL1344_2227	napH	20.78	35.49	20.38	25.55
SL1344_2228	napG	0	2.77	0	0.92
SL1344_2229	napA	0	4.65	2.37	2.34
SL1344_2230	napD	0	0	0	0
SL1344_2231	napF	0	0	0	0
SL1344_2232	eco	36.55	0	0	12.18
SL1344_2233	yojI	14.65	18.77	44.92	26.11
SL1344_2234	alkB	0	5.93	9.08	5
SL1344_2235	ada	0	12.72	11.13	7.95
SL1344_2236	apbE	5.72	1.83	2.81	3.45
SL1344_2237	ompC	1218.53	1190.86	820.29	1076.56
MicF	MicF	65.41	146.67	320.85	177.65
SL1344_2238	yojN	27.06	28.17	22.12	25.78
SL1344_2239	rcsB	37.03	106.76	108.99	84.26
SL1344_2240	rcsC	19.03	32.51	51.86	34.47
SL1344_2241	gyrA	73.06	61.43	110.86	81.78
SL1344_2242		0	1.6	4.91	2.17
SL1344_2243		0	0	6.68	2.23
SL1344_2244		0	2.77	0	0.92
SL1344_2245	ubiG	0	55.61	85.15	46.92
SL1344_2246	nrdA	68.48	47.24	86.55	67.42
SL1344_2247	nrdB	58.58	52.88	65.31	58.92
SL1344_2248	yfaE	0	22.77	34.86	19.21
SL1344_2249		0	3.24	17.36	6.87
SL1344_2250		6.85	10.98	13.45	10.43
SL1344_2251	glpQ	33.75	48.64	60.69	47.69
SL1344_2252	glpT	22.16	26.97	32.6	27.24
SL1344_2253	glpA	7.39	10.66	34.45	17.5
SL1344_2254	glpB	28.68	18.37	16.41	21.16
SL1344_2255	glpC	20.23	19.44	9.92	16.53
IsrH_1	IsrH_1	0	0	25.29	8.43
IsrH_2	IsrH_2	64.71	41.46	12.1	39.42
SL1344_2256	sseL	315.74	392.41	563.73	423.96
SL1344_2257		68.39	0	100.63	56.34
SL1344_2258		0	7.2	3.68	3.63
SL1344_2259	yfaV	0	2.99	2.29	1.76
SL1344_2260	yfaW	0	7.92	4.85	4.26
SL1344_2261	yfaX	0	2.47	3.77	2.08
SL1344_2262		15.1	17.73	32.09	21.64
SL1344_2263	yfaZ	10.63	10.22	15.65	12.17
SL1344_2264	yfaO	14.16	36.29	62.51	37.65
SL1344_2265	ais	49.74	31.86	102.46	61.35
SL1344_2266	yfbE	78.02	66.64	99.5	81.39
SL1344_2267	pmrF	24.49	72.56	138.13	78.39
SL1344_2268	yfbG	88.05	82.67	113.19	94.64
SL1344_2269		53.55	64.33	85.37	67.75
SL1344_2270	arnT	40.22	33.96	60.97	45.05
SL1344_2271		23.42	7.5	0	10.31
SL1344_2272		0	15.34	0	5.11
SL1344_2273	pmrD	421.5	757.57	608.74	595.94
SL1344_2274	menE	13.21	19.74	25.91	19.62
SL1344_2275	menC	0	8.02	30.68	12.9
SL1344_2276	menB	14.04	20.24	31	21.76
SL1344_2277	yfbB	0	20.34	27.26	15.87
SL1344_2278	menD	3.6	8.08	17.68	9.79
SL1344_2279	menF	4.65	31.26	20.51	18.81
SL1344_2280	elaB	135.45	297.52	493.55	308.84
SL1344_2281	elaA	0	12.54	12.81	8.45
SL1344_2282	elaC	0	0	6.44	2.15
SL1344_2283		18.04	1.93	14.74	11.57
SL1344_2284	yfbK	10.14	3.25	4.97	6.12
SL1344_2285	nuoN	95	82.03	170.18	115.74
SL1344_2286	nuoM	39.36	88.25	139	88.87
SL1344_2287	nuoL	150.37	181.15	253.33	194.95
SL1344_2288	nuoK	119.56	191.49	136.84	149.3
SL1344_2289	nuoJ	65.18	132.22	186.49	127.96
SL1344_2290	nuoI	144.34	199.17	228.74	190.75
SL1344_2291	nuoH	18.48	108.52	175.24	100.74
SL1344_2292	nuoG	125.84	149.21	221.98	165.68
SL1344_2293	nuoF	103.53	180.22	194.29	159.35
SL1344_2294	nuoE	72.22	80.96	147.59	100.26
SL1344_2295	nuoC	100.19	118.74	157.26	125.4
SL1344_2296	nuoB	154.54	212.57	156.06	174.39
SL1344_2297	nuoA	135.85	230.63	413.12	259.87
SL1344_2298		0	12.68	19.42	10.7
SL1344_2299	lrhA	179.64	232.23	314.69	242.19
SL1344_2300	yfbQ	19.83	22.23	17.02	19.69
SL1344_2301		0	6.44	0	2.15
SL1344_2302	yfbS	9.89	8.45	21.02	13.12
SL1344_2303	yfbT	44.45	82.57	87.2	71.41
SL1344_2304	yfbU	109.64	58.53	95.61	87.93
SL1344_2305		0	21.18	58.39	26.52
SL1344_2306	ackA	10.01	49.72	58.94	39.56
SL1344_2307	pta	11.23	35.96	38.55	28.58
SL1344_2308	yfcC	3.96	0	0	1.32
SL1344_2309		574.65	428.82	365.49	456.32
SL1344_2310		159.51	339.09	184.93	227.84
SL1344_2311		142.77	248.06	231.31	207.38
SL1344_2312		199.13	446.48	412.39	352.67
SL1344_2313		67.92	204.52	233.21	168.55
SL1344_2314		29.53	7.57	28.97	22.02
SL1344_2315		97.77	100.91	90.58	96.42
SL1344_2316	yfcE	76.45	150.44	144.64	123.85
SL1344_2317	yfcF	65.41	77.83	77.92	73.72
SL1344_2318	yfcG	0	2.98	0	0.99
SL1344_2319	yfcH	6.74	12.95	19.83	13.17
SL1344_2320	hisP	85.31	39.75	53.25	59.44
SL1344_2321	hisM	25.54	62.71	75.15	54.47
SL1344_2322	hisQ	8.77	36.53	21.51	22.27
SL1344_2323	hisJ	61.57	96.14	139.66	99.12
SL1344_2324	argT	23.09	44.37	83.04	50.17
SL1344_2325	ubiX	10.58	16.94	36.31	21.28
SL1344_2326		17.12	24.68	60.88	34.23
SL1344_2327		10.91	5.24	5.35	7.17
SL1344_2328		0	0	4.15	1.38
SL1344_2329		0	1.38	8.45	3.28
SL1344_2330		25.3	17.56	16.55	19.8
SL1344_2331	purF	67.44	67.35	64.21	66.33
SL1344_2332	cvpA	49.33	244.91	393.17	229.14
SL1344_2333	dedD	44.64	60.06	100.73	68.48
SL1344_2334	folC	37.97	59.29	51.21	49.49
SL1344_2335	accD	52.67	88.58	74.28	71.85
SL1344_2336	dedA	45.66	61.43	67.19	58.09
SL1344_2337	truA	7.41	26.11	21.81	18.45
SL1344_2338	usg	47.53	57.09	29.14	44.58
SL1344_2339	pdxB	26.49	25.45	57.17	36.37
SL1344_2340	div	12.02	7.7	0	6.58
SL1344_2341		0	9.82	15.03	8.28
SL1344_2342		0	0	0	0
SL1344_2343		0	0	0	0
SL1344_2344		0	0	0	0
SL1344_2345		0	0	0	0
SL1344_2346		0	5.88	36	13.96
SL1344_2347	fabB	49.57	109.56	172.64	110.59
SL1344_2348	mnmC	0	2.81	8.6	3.8
SL1344_2349	yfcL	43.77	49.07	85.87	59.57
SL1344_2350	yfcM	54.91	31.66	32.32	39.63
SL1344_2351	yfcA	0	2.38	18.24	6.88
SL1344_2352	mepA	21.91	14.04	7.16	14.37
SL1344_2353	aroC	27.73	35.53	21.76	28.34
SL1344_2354	yfcB	32.29	24.82	15.84	24.31
SL1344_2355	yfcN	0	7	42.86	16.62
SL1344_2356	sixA	260.58	337.84	383.43	327.28
SL1344_2357	fadJ	33.64	50.28	63.24	49.05
SL1344_2358	fadI	9.19	13.24	13.52	11.98
SL1344_2359	yfcZ	84.76	101.81	155.91	114.16
SL1344_2360	fadL	27.5	51.39	53.96	44.28
SL1344_2361	vacJ	23.91	20.43	89.92	44.75
SL1344_2362	yfdC	0	10.24	0	3.41
tRNA_25	tRNA_25	678.09	651.61	83.15	470.95
SL1344_2363	pgtE	147.56	178.79	204.55	176.97
SL1344_2364	pgtA	24.13	9.28	0	11.14
SL1344_2365	pgtB	9	5.77	2.94	5.9
SL1344_2366	pgtC	0	3.23	7.42	3.55
SL1344_2367	pgtP	0	2.77	2.12	1.63
SL1344_2368		0	0	0	0
SL1344_2369	lpxP	6.54	16.76	83.42	35.57
SL1344_2369A	ypdK	0	0	124.72	41.57
SL1344_2370	yfdZ	48.61	57.61	69.15	58.46
SL1344_2371	glk	12.47	23.97	45.88	27.44
SL1344_2372		4.87	17.17	16.73	12.92
SL1344_2373		3.64	0	3.57	2.41
SL1344_2374		24.12	9.66	8.87	14.22
SL1344_2375	ypeC	0	29.57	9.05	12.87
SL1344_2376	mntH	9.7	10.87	26.16	15.58
SL1344_2377	nupC	5.01	22.45	14.73	14.06
SL1344_2378	yfeA	0	3.52	4.05	2.52
tRNA_26	tRNA_26	6185.23	9986.46	4099.75	6757.15
SL1344_2379	yfeC	0	5.33	8.15	4.49
SL1344_2380	yfeD	0	14.75	7.53	7.43
SL1344_2381	gltX	38.28	38.14	45.89	40.77
SL1344_2382	xapR	0	0	0	0
SL1344_2383		0	0	0	0
SL1344_2384	xapB	0	3.07	2.35	1.81
SL1344_2385	flhAb	7.22	0	0	2.41
SL1344_2386	yfeN	0	5.07	0	1.69
SL1344_2387	yfeR	0	2.08	0	0.69
SL1344_2388	yfeH	24.12	5.79	2.96	10.96
SL1344_2389		0	25.48	13	12.83
SL1344_2390	lig	17.92	21.05	29.3	22.75
SL1344_2391	zipA	61.04	82.11	110.77	84.64
SL1344_2392	cysZ	7.91	5.07	3.88	5.62
SL1344_2393	cysK	117.76	83.38	118.56	106.57
SL1344_2394	ptsH	491.75	645.06	1010.74	715.85
SL1344_2395	ptsI	428.62	504.52	534.99	489.38
SL1344_2396	crr	709.4	1026.33	730.71	822.14
SL1344_2397		0	0	12.35	4.12
SL1344_2398	pdxK	0	2.23	3.41	1.88
SL1344_2399	ptsJ	4.66	0	0	1.55
SL1344_2400	yfeJ	0	0	0	0
SL1344_2401	yfeK	0	0	0	0
SL1344_2402	yfeL	0	3.58	16.43	6.67
SL1344_2403	cysM	19.82	12.7	19.44	17.32
SL1344_2404	cysA	21.94	24.6	37.67	28.07
SL1344_2405	cysW	0	19.83	40.48	20.1
SL1344_2406	cysU	0	0	31.89	10.63
SL1344_2407	cysP	5.92	15.18	5.81	8.97
SL1344_2408	ucpA	53.26	63.36	145.54	87.39
SL1344_2409		6.69	27.88	26.27	20.28
SL1344_2410	yfeY	10.47	33.52	35.94	26.64
SL1344_2411	yfeZ	13.4	17.17	32.87	21.15
SL1344_2412		28.32	36.29	90.29	51.63
SL1344_2413	amiA	0	31.06	37.36	22.81
SL1344_2414	hemF	13.39	12.87	19.7	15.32
SL1344_2415		0	29.3	0	9.77
SL1344_2416		0	0	9.25	3.08
SL1344_2417	eutR	0	9.16	2.81	3.99
SL1344_2418	eutK	0	7.8	0	2.6
SL1344_2419	eutL	9.13	2.93	13.44	8.5
SL1344_2420	eutC	0	4.3	6.59	3.63
SL1344_2421	eutB	0	12.75	4.34	5.7
SL1344_2422	eutA	0	2.75	6.31	3.02
SL1344_2423	eutH	4.91	14.15	21.67	13.58
SL1344_2424	eutG	0	3.25	9.95	4.4
SL1344_2425	eutJ	0	2.3	3.52	1.94
SL1344_2426	eutE	0	1.37	0	0.46
SL1344_2427	eutN	20.13	0	0	6.71
SL1344_2428	eutM	0	0	0	0
SL1344_2429	eutD	0	1.9	0	0.63
SL1344_2430	eutT	0	0	0	0
SL1344_2431	eutQ	0	8.39	0	2.8
SL1344_2432	eutP	0	0	0	0
SL1344_2433	eutS	0	5.75	26.43	10.73
SL1344_2435	maeB	39.61	66.82	64.76	57.06
SL1344_2436	tal	25.34	40.58	12.43	26.12
SL1344_2437	tktB	18.05	26.99	35.42	26.82
SL1344_2438		0	58.67	89.84	49.5
SL1344_2439	ypfG	0	1.85	5.66	2.5
SL1344_2440	yffH	20.93	33.52	46.2	33.55
SL1344_2441		4.64	4.46	0	3.03
SL1344_2442	aegA	6.14	1.97	9.03	5.71
SL1344_2443	narQ	0	1.13	1.74	0.96
SL1344_2444	acrD	0	1.24	3.79	1.68
SL1344_2444A	ypfM	0	130.69	900.56	343.75
SL1344_2445	yffB	16.9	27.07	0	14.66
SL1344_2446	dapE	21.36	18.81	34.05	24.74
SL1344_2447		0	38.55	147.59	62.05
SL1344_2448	ypfI	2.98	14.33	11.7	9.67
SL1344_2449		13.95	24.57	23.94	20.82
SL1344_2450	purC	50.64	86.52	95.22	77.46
SL1344_2451	nlpB	64.02	171.52	242.65	159.4
SL1344_2452	dapA	198.77	173.45	191.63	187.95
SL1344_2453	gcvR	42.08	67.4	56.77	55.42
SL1344_2454	bcp	38.41	69.72	94.21	67.45
SL1344_2455		0	0	12.2	4.07
SL1344_2456	perM	5.64	5.42	0	3.69
SL1344_2457		4.11	2.64	22.19	9.65
SL1344_2458	yfgD	0	5.37	32.89	12.75
SL1344_2459	yfgE	0	37.22	57	31.41
SL1344_2460	uraA	4.67	5.98	2.29	4.31
SL1344_2461	upp	57.68	36.95	56.58	50.41
SL1344_2462	purM	62.93	86.12	89.79	79.61
SL1344_2463	purN	0	66.47	138.8	68.42
SL1344_2464	ppk	23.3	19.59	42.86	28.59
SL1344_2465	ppx	3.91	28.77	40.23	24.3
SL1344_2466		0	0.87	1.33	0.73
SL1344_2467		0	0	11.35	3.78
SL1344_2468		63.02	100.93	231.82	131.92
SL1344_2469		0	0	8.97	2.99
SL1344_2470		16.9	5.41	0	7.44
SL1344_2471	guaA	34.35	89.23	116.05	79.88
SL1344_2472	guaB	12.32	34.19	30.2	25.57
SL1344_2473	xseA	17.84	5.72	17.51	13.69
SL1344_2474	shdA	1.97	5.04	6.75	4.59
SL1344_2475	ratB	4.12	4.75	4.04	4.3
SL1344_2477	ratA	8.6	4.48	6.86	6.65
SL1344_2478	sinI	0	4.02	0	1.34
SL1344_2479	sinH	0	0	1.35	0.45
SL1344_2480	yfgJ	0	8.72	40.07	16.26
SL1344_2481	engA	53.15	90.36	66.18	69.89
SL1344_2482	yfgL	112.39	160.37	225.52	166.09
SL1344_2483	yfgM	116.48	102.6	199.96	139.68
SL1344_2484	hisS	118.09	108.94	173.77	133.6
SL1344_2485	gcpE	134.57	125.87	105.61	122.02
SL1344_2486	yfgA	35.96	67.2	102.9	68.69
SL1344_2487	yfgB	25.81	38.02	55.69	39.84
SL1344_2488	ndk	69.82	67.09	68.49	68.46
SL1344_2489		0	0	0	0
SL1344_2490		0	4.77	0	1.59
SL1344_2491		0	0	0	0
SL1344_2492		0	0.81	4.97	1.93
SL1344_2493	pbpC	10.4	5.83	3.83	6.68
SL1344_2494		17.08	14.46	20.34	17.29
SL1344_2495		35.74	38.92	63.1	45.92
SL1344_2496		0	0	0	0
RyfA	RyfA	61.62	72.37	60.45	64.81
SL1344_2497	sseBb	15.51	39.75	38.04	31.1
SL1344_2498	pepB	37.52	106.68	80.53	74.91
SL1344_2499	yfhJ	451.35	481.92	516.57	483.28
SL1344_2500	fdx	161.68	230.17	273.15	221.67
SL1344_2501	hscA	81.33	85.44	97.33	88.03
SL1344_2502	hscB	0	63.63	108.9	57.51
SL1344_2503	iscA	242.21	441.64	667.13	450.33
SL1344_2504	nifU	77.95	294.65	244.71	205.77
SL1344_2505	iscS	332.13	427.14	425.51	394.93
SL1344_2506	yfhP	182.73	280.96	442.18	301.96
SL1344_2507		32.93	60.65	129.22	74.27
SL1344_2508	suhB	7.49	43.21	143.36	64.69
SL1344_2509		6.85	6.59	0	4.48
SL1344_2510	asrA	0	1.85	0	0.62
SL1344_2511	asrB	0	0	0	0
SL1344_2512	asrC	0	0	14.57	4.86
SL1344_2513		0	3.91	8.98	4.3
SL1344_2514		37.73	9.06	13.88	20.23
SL1344_2515	csiE	4.71	16.6	11.56	10.96
SL1344_2516	hcaT	0	1.69	12.96	4.88
SL1344_2517	glyA	91.26	103.08	98.94	97.76
SL1344_2518	hmpA	0	3.24	9.92	4.39
SL1344_2519	cadC	11.69	19.98	63.09	31.59
SL1344_2520	cadB	0	4.34	2.22	2.19
SL1344_2521	cadA	11.57	25.01	35.46	24.01
SL1344_2522	yjdL	0	7.92	4.04	3.99
SL1344_2523	glnB	106.83	125.47	148.46	126.92
SL1344_2524	yfhA	27.01	25.95	22.08	25.01
SL1344_2525	yfhG	15.75	7.57	15.45	12.93
SL1344_2526	yfhK	4.17	17.38	10.24	10.6
GlmY	GlmY	4735.53	5488.1	3451.86	4558.49
SL1344_2527	purG	20.13	27.28	40.25	29.22
SL1344_2529	yfhD	0	9.99	15.29	8.43
SL1344_2530	yfhC	65.53	83.96	128.57	92.69
SL1344_2531	yfhB	56.86	97.14	120.86	91.62
SL1344_2532		8.84	12.75	26.03	15.87
SL1344_2533	murQ	0	25.9	16.53	14.14
SL1344_2534	yfhH	0	9.09	3.48	4.19
SL1344_2535		0	2.23	3.41	1.88
SL1344_2536		0	1.61	0	0.54
SL1344_2537		6.5	0	3.19	3.23
SL1344_2538	yfhL	0	0	22.71	7.57
SL1344_2539	acpS	15.84	40.58	77.68	44.7
SL1344_2540	pdxJ	8.23	52.74	40.38	33.78
SL1344_2541	recO	0	18.54	60.82	26.45
SL1344_2542	era	46.55	59.64	101.11	69.1
SL1344_2543	rnc	10	12.81	19.61	14.14
SL1344_2544	lepB	55.61	144.48	148.5	116.2
SL1344_2545	lepA	53.52	92.15	132.91	92.86
SL1344_2546	gogB	20.87	60.16	69.6	50.21
SL1344_2547		269.87	298.23	410.34	326.15
STnc1380	STnc1380	179.64	28.77	44.06	84.16
SL1344_2548		0	0	90.83	30.28
SL1344_2549		27.84	98.81	148.93	91.86
SL1344_2550		0	0	0	0
SL1344_2551		0	0	0	0
SL1344_2552		0	0	0	0
SL1344_2552A		0	0	0	0
SL1344_2553		0	0	1.04	0.35
SL1344_2554		0	0	0	0
SL1344_2555		0	0	4.01	1.34
SL1344_2556		8.58	13.75	16.84	13.06
SL1344_2557		0	17.58	8.97	8.85
SL1344_2558		0	2.49	6.37	2.96
SL1344_2559		0	0	0	0
SL1344_2560		15.24	0	0	5.08
SL1344_2561		16.13	7.75	27.7	17.19
SL1344_2562		0	4.81	7.36	4.06
SL1344_2563	gipA	14.44	46.26	33.06	31.26
SL1344_2564		0	3.34	0	1.11
SL1344_2565		0	0	0	0
SL1344_2566		0	0	16.44	5.48
SL1344_2567		0	3.75	0	1.25
SL1344_2568		34.69	0	0	11.56
SL1344_2569		0	1.33	2.04	1.12
SL1344_2570		3.81	1.22	1.87	2.3
SL1344_2571		0	0	0	0
SL1344_2572		0	2.99	1.53	1.51
SL1344_2573		11.04	0	0	3.68
SL1344_2574		0	4.81	66.25	23.69
SL1344_2575		0	0	0	0
SL1344_2576		0	4.26	26.12	10.13
SL1344_2577		8.77	11.83	4.3	8.3
IsrI	IsrI	24.36	15.61	47.8	29.26
tRNA_27	tRNA_27	0	79.22	121.31	66.84
IsrJ	IsrJ	254.28	461.56	166.3	294.05
SL1344_2578		0	0	0	0
STnc1160	STnc1160	1828.27	1268.85	1756.15	1617.76
IsrK	IsrK	0	76.09	194.2	90.1
SL1344_2579		0	0	0	0
SL1344_2580		0	0	0	0
SL1344_2581		0	0	0	0
SL1344_2582		10	78.22	73.55	53.92
SL1344_2583		0	31.09	23.81	18.3
SL1344_2584		77.49	70.32	146.67	98.16
SL1344_2585		0	40.37	92.73	44.37
SL1344_2586		0	0	0	0
SL1344_2587		0	8.86	0	2.95
SL1344_2588		0	4.1	0	1.37
SL1344_2589		0	0	4.44	1.48
SL1344_2590	gpP	0	0	0	0
SL1344_2591	gpO	0	0	13.05	4.35
STnc1390	STnc1390	0	0	46.85	15.62
SL1344_2592	cIIa	0	0	0	0
SL1344_2593		15.71	65.43	131.02	70.72
SL1344_2594		94.29	95.94	92.5	94.24
SL1344_2595		29.21	0	100.3	43.17
SL1344_2596		0	0	0	0
STnc1400	STnc1400	165.63	159.17	731.19	352
SL1344_2597	recEb	0	1.63	5.53	2.39
SL1344_2597A		0	0	0	0
SL1344_2598		0	0	0	0
SL1344_2599		0	0	10.39	3.46
SL1344_2600		0	4.71	12.01	5.57
SL1344_2601	rseC	50.26	40.24	178.71	89.74
SL1344_2602	rseB	151.08	116.95	219.23	162.42
SL1344_2603	rseA	203.69	397.4	454.13	351.74
SL1344_2604	rpoE	251.19	251.44	852.18	451.6
SL1344_2605	nadB	3.71	5.94	18.2	9.28
SL1344_2606	yfiC	16.33	18.31	64.08	32.91
SL1344_2607	srmB	9.02	13.01	33.19	18.41
SL1344_2608	yfiE	6.69	4.29	26.27	12.42
SL1344_2609	yfiK	0	3.28	10.06	4.45
SL1344_2610	yfiD	15.71	35.23	184.97	78.64
SL1344_2611	ung	17.47	36.37	17.14	23.66
SL1344_2612	yfiF	11.61	7.44	2.85	7.3
SL1344_2613	trxC	0	23	112.72	45.24
SL1344_2614	yfiP	8.85	8.5	26.05	14.47
SL1344_2615	yfiQ	20.36	28.26	35.51	28.05
SL1344_2616	pssA	106.59	113.81	78.42	99.61
SL1344_2617	yfiM	0	17.9	91.39	36.43
SL1344_2618	kgtP	0	0	9.08	3.03
SL1344_2619		26.45	21.18	0	15.88
tRNA_28	tRNA_28	5683.73	19678.41	13488.18	12950.11
SL1344_2620	clpB	105.25	124.37	138.81	122.81
SL1344_2621	yfiH	337.54	464.12	666.28	489.31
